author_id,created_at,id,lang,text,date
1555979595169554433,2026-01-15 10:55:47+00:00,2011754177589100860,en,"RT @AntSpeaks: Ideological Islamic loyalist and bacon eating enthusiast (yes, really), Cenk Uyghur, quite simply has his ass handed to him…",2026-01-15
1545090329359093764,2026-01-15 10:55:47+00:00,2011754177475854536,en,"RT @KevinVuongxMP: I am in awe of the bravery &amp; courage of the people of Iran, especially their youth.

Young people are the future &amp; young…",2026-01-15
3022118794,2026-01-15 10:55:47+00:00,2011754177395835120,sr,"СТВАРИ КОЈЕ МОРАШ ДА ЗНАШ О ПРОТЕСТИМА У ИРАНУ

1. Наводи о „масовним жртвама“ међу иранским демонстрантима нису поуздани. Они долазе од организације Center for Human Rights in Iran. Тај центар НИЈЕ у Ирану. Налази се у Њујорку.

2. Да ли је то иранска организација? Не. Финансира https://t.co/MTIlWG2raC",2026-01-15
2546382223,2026-01-15 10:55:47+00:00,2011754177387774203,en,"RT @rkmtimes: JUST IN🇮🇱🇮🇷🔥Iranian Intelligence  claims, the IRGC has deployed its hypersonic missile’s to target all of EIGHT Israeli Airfo…",2026-01-15
1881818785532755969,2026-01-15 10:55:47+00:00,2011754177291305337,en,RT @NimaYamini: Iraqi militias are killing women inside Iran. https://t.co/9FjgSqVw0Q,2026-01-15
499234561,2026-01-15 10:55:47+00:00,2011754176997658890,es,"@GabyLob Bueno, además de callar por irán, llegó la fase de culpar a Israel por la guerra civil. Los zurdos tienen graves problemas mentales",2026-01-15
1573011236916285440,2026-01-15 10:55:47+00:00,2011754176964165881,en,"RT @Goftaniha: ⚠️ Graphic content.

These are clear and irrefutable documents exposing the cowardly lies of Araghchi, the foreign minister…",2026-01-15
1587012262585405443,2026-01-15 10:55:46+00:00,2011754176808960321,en,"RT @Jvnior: 🚨 BREAKING:

FULL ON CHAOS IN ISRAEL RIGHT NOW.

In this video, israeli jews can be seen
fighting over access to bomb shelters.…",2026-01-15
1549023661025243136,2026-01-15 10:55:46+00:00,2011754176662159459,es,"RT @ElNecio_Cuba: URGENTE: En IRÁN van casa a casa buscando a los manifestantes que protestaron y a otros al azar.

AH NO, SORRY! 🇺🇸 Es en…",2026-01-15
1572658441440616454,2026-01-15 10:55:46+00:00,2011754176506970387,en,"RT @justchangingun: A message from Iran:
Hello.
Today, purely by chance, my sister managed to make a very brief call to me. Our family memb…",2026-01-15
987095710913921024,2026-01-15 10:55:46+00:00,2011754175890370876,es,RT @RoiLopezRivas: Me dicen que las personas que hicieron esto en Gaza están profundamente preocupadas de que Irán pueda haber violado el d…,2026-01-15
1283406406281027584,2026-01-15 10:55:46+00:00,2011754175856853205,en,"RT @SGhasseminejad: What Israel does over the next few days and weeks will have a long-lasting effect on Iran-Israel relations. 
If Israel…",2026-01-15
733817206618914817,2026-01-15 10:55:46+00:00,2011754175814910227,fa,"RT @Avayiran: ارتش بی خايه،  ما باید التماس به یه بیگانه بکنیم که بیاد ما رو آزاد بکنه!  بر پدر ومادر تک تک تون لعنت، بی خایه ها

#ارتش_ننگ…",2026-01-15
1574379581179629571,2026-01-15 10:55:46+00:00,2011754175798132958,en,"RT @VividProwess: A voice from inside Iran:

“You cannot even imagine what is happening in iran. Thousands have been killed. Be our voice.…",2026-01-15
2011515176600911872,2026-01-15 10:55:46+00:00,2011754175441617376,de,"RT @DrLuetke: Das Regime im #Iran massakriert seine Zivilbevölkerung und der Westen schweigt...

#IranMassacre #IranRevolution2026 https://…",2026-01-15
1608476108223139843,2026-01-15 10:55:46+00:00,2011754175244513650,en,RT @ImtiazMadmood: After Saudi and Qatar's refusal of not allowing their land or airspace being used against Iran the US and UK both are pu…,2026-01-15
2010408991134806017,2026-01-15 10:55:46+00:00,2011754175173181622,en,"@vivo_indonesia Global tech should not enable digital prisons. Reports tie Huawei to the Islamic Republic’s repression of Iranians.This is complicity, not innovation.The world must know.@Foxnews
 @Reuters  
@BBCNewsAus 
@CNN 
@guardian 
@nytimes 
@washingtonpost 
@euronews  
#DigitalBlackoutIran https://t.co/sBIFLzAUYB",2026-01-15
1893501172213809152,2026-01-15 10:55:46+00:00,2011754174891835490,de,"RT @JulianAdrat: Es fällt schwer, das Schweigen der Linken angesichts von Vergewaltigungen und Mord durch Barbaren in Deutschland – und nun…",2026-01-15
1572099665968992256,2026-01-15 10:55:46+00:00,2011754174820843903,en,"RT @cenkuygur: I think war is coming. Whenever Trump says we might back off, that is when he usually attacks. Remember the people who lied…",2026-01-15
1195918309906010112,2026-01-15 10:55:46+00:00,2011754174766334251,en,RT @EllieCohanim: These images in Iran remind me exactly of their terror proxy Hamas committing massacres on Oct. 7.,2026-01-15
1455151901515911168,2026-01-15 10:55:46+00:00,2011754174728585512,fr,RT @mvalet_officiel: Soutien à ce commandant de police qui recadre un journaliste de France TV Info s’immisçant dans une action de police.…,2026-01-15
1572557211049820161,2026-01-15 10:55:46+00:00,2011754174703419399,en,"RT @SFaeze_Alavi: Don't allow the Islamic Republic to silence the voice of the people of Iran:

""Say it:

Javid Shah
Javid Shah
Jaaavid Sha…",2026-01-15
1697924587110137856,2026-01-15 10:55:46+00:00,2011754174594367863,en,"RT @gghamari: ""If I never post again, let these be my last words:
My life for Iran.
Long live the King.""

This was her last post. 6 days ag…",2026-01-15
833096286060544000,2026-01-15 10:55:46+00:00,2011754174548152605,en,"@D_Tarczynski Keep dreaming, we'll live in reality. Long love Khamenei! ❤️",2026-01-15
1883032184233312256,2026-01-15 10:55:46+00:00,2011754174497911013,en,Oh no it is not Iran https://t.co/jJeHyxb75o,2026-01-15
1627927492999757825,2026-01-15 10:55:46+00:00,2011754174468481222,en,"@EllieCohanim Iran is witnessing organized and systematic violence against its population, amounting to an ongoing
genocide.
SOS SOS SOS SOS
#IranGenocide #IranRevelution2026 #DigitalBlackoutIran",2026-01-15
1839035662315491328,2026-01-15 10:55:46+00:00,2011754174451761206,pt,RT @euJoaoZambelli: É asqueroso o silêncio da esquerda com relação ao m4s&amp;4cr3 da ditadura teocrática de Khamenei contra manifestantes. Alé…,2026-01-15
1903610569187332096,2026-01-15 10:55:46+00:00,2011754174321737977,en,"RT @WhaleInsider: JUST IN: 🇮🇷🇮🇱 Exiled Crown Prince Reza Pahlavi says that if he comes to power, he will officially recognize the State of…",2026-01-15
1512156391850627079,2026-01-15 10:55:46+00:00,2011754174283911659,en,"RT @MarioNawfal: 🇮🇷 The Islamic Republic has murdered Rebin Moradi, an aspiring young soccer player in Tehran.

He had a future. They took…",2026-01-15
1396855842394230784,2026-01-15 10:55:46+00:00,2011754174074245280,en,"RT @Easternchristns: Christianity in #Iran has deep ancient roots through Armenian and Assyrian communities &amp; historic churches. Today, man…",2026-01-15
858669587033985025,2026-01-15 10:55:46+00:00,2011754173877088754,en,RT @MonitorX99800: 🇺🇸🇹🇷🇸🇦🇶🇦🇮🇷⚡- One of the reasons for the delay in a possible U.S. strike on Iran is a sharp dispute with regional countri…,2026-01-15
1063476811244408833,2026-01-15 10:55:46+00:00,2011754173868753209,en,"RT @TeacherMuMeshki: Actual Free Palestine is not possible without Free Iran!

I said the weird thing.

#DigitalBlackoutInIran",2026-01-15
1656241075244220422,2026-01-15 10:55:46+00:00,2011754173864550519,zh,"RT @xiuhongxh: NFSC聯盟譯統任務3.5.0.
紅葉🍁農場

弗林将军：中共与俄伊朝委结成反美铁盟，目标是2049年取代美国！ 
弗林将军揭露：中国共产党与俄罗斯、伊朗、朝鲜、委内瑞拉结成“最反美”联盟！中共“百年计划”已解密：2049年取代美国全球主导地位——…",2026-01-15
1076441571728470016,2026-01-15 10:55:46+00:00,2011754173835198852,en,RT @Partisangirl: The moment Chanel 4 journalist had to shut it down after @s_m_marandi mentioned the economic crash that will happen if th…,2026-01-15
1886859756742086656,2026-01-15 10:55:46+00:00,2011754173772300582,en,"RT @RepPatHarrigan: 🇨🇳 China does not allow Americans to buy land
🇮🇷 Iran does not allow Americans to buy land
🇷🇺 Russia does not allow Ame…",2026-01-15
1578584492264099840,2026-01-15 10:55:46+00:00,2011754173562568758,fa,"RT @isilver2009: #فوری 
#مهم 
موقع حمله آمریکا نشینید تو خونه پایه تلویزیون که کجا رو زدن کی کشته شد 
هم زمان باید بریزیم بیرون به سمت مراک…",2026-01-15
824750776983633921,2026-01-15 10:55:46+00:00,2011754173558309357,de,RT @KH_Paque: Eine großartige Stellungnahme! Was wollen wir in 🇩🇪 und im freien Westen eigentlich mehr an Bekenntnis zu unseren Werten als…,2026-01-15
2417098857,2026-01-15 10:55:46+00:00,2011754173520621795,fr,"RT @Malbrunot: Iran: Dépêche AFP à lire. Faute d'images en raison de la coupure d'internet par les autorités  iraniennes, des vidéos généré…",2026-01-15
1220005896601899009,2026-01-15 10:55:46+00:00,2011754173352853763,en,"RT @AlinejadMasih: Thanks to The Times for telling my story.
Iranian regime tried 3 times to kidnap and kill me on U.S. soil.
I saw my woul…",2026-01-15
1816826002967810048,2026-01-15 10:55:46+00:00,2011754173247955161,en,"RT @AmyMek: 🚨IRANIANS ARE DYING FOR FREEDOM - while Texas helps FUND the regime they're fighting to escape!

Tonight, Iranians are risking…",2026-01-15
1964854343091576832,2026-01-15 10:55:46+00:00,2011754173235413289,es,RT @isaacrrr7: Murieron más civiles inocentes en dos semanas en Irán que en dos años en Gaza.,2026-01-15
1604267125316657152,2026-01-15 10:55:46+00:00,2011754173231149129,qht,#IranDigitalBlackout  #Iran  #FreeIran https://t.co/Vp7Ve41sh9,2026-01-15
204680828,2026-01-15 10:55:46+00:00,2011754172685918482,en,"BREAKING –

US INVASlON OF IRAN IS NOW INEVITABLE, ACCORDING TO MEDIA REPORTS 

IT IS JUST A MATTER OF HOURS OR DAYS",2026-01-15
2009759561033687040,2026-01-15 10:55:46+00:00,2011754172681765159,en,"@OliLondonTV Didn't you see millions take to the street when @PahlaviReza called them to?have you not seen the sheer number of people calling #JavidShah all over Iran?Yes,for the thousandths time we want #KingRezaPahlavi‌ to lead us to victory and we won't stop no matter what",2026-01-15
47800710,2026-01-15 10:55:45+00:00,2011754172639821873,fa,"@farshidbabaei18 مرگ بر خامنه ای دجال

#جاویدشاه
#IranRevolution2026
#DigitalBlackoutIran
#JavidShah
#just_be_our_voice
#ErfanSoltani
#IranMassacre",2026-01-15
1566657535,2026-01-15 10:55:45+00:00,2011754172623032595,en,"RT @RaniaKhalek: Literally just last week Venezuela was the biggest threat ever and had to be bombed.

This week Iran is the biggest threat…",2026-01-15
1259461070449709058,2026-01-15 10:55:45+00:00,2011754172258132144,fr,"RT @PsyGuy007: ⚫️ 🇮🇷  HOMMAGE : À Nazli Janparvar, 27 ans, originaire de Bojnourd. Étudiante passionnée de mode, styliste pleine de rêves,…",2026-01-15
2011569244790800384,2026-01-15 10:55:45+00:00,2011754172237193293,qme,@D_Tarczynski #Iran #IranMassacre #DigitalBlackoutIran,2026-01-15
1805727899666071554,2026-01-15 10:55:45+00:00,2011754172228780096,en,"RT @NazaninNour: Sourced from: @ICHRI 

12,000 Iranians massacred and counting.

Please speak up for Iran and Iranians. https://t.co/dw5v4l…",2026-01-15
110155490,2026-01-15 10:55:45+00:00,2011754172165857756,fr,RT @EmmanuelChaunu: ✏️ dessin du jour pour @ouestfrance Donald Trump menace l’Iran #trump #iran #actu #dessindepresse https://t.co/FIbbrCKN…,2026-01-15
1747375654117560320,2026-01-15 10:55:45+00:00,2011754172002287794,es,"RT @eltemagv: La Unión Europea anuncia que aplicará más sanciones a Irán por ""usar la violencia contra manifestantes"".

Mientras tanto en l…",2026-01-15
2785607963,2026-01-15 10:55:45+00:00,2011754171872264505,es,"RT @Javierito321: A cuantos izquierdistas han visto rechazando o diciendo algo sobre la masacre que está ocurriendo en Irán? 

Los mismos h…",2026-01-15
571950094,2026-01-15 10:55:45+00:00,2011754171863867549,es,RT @LibTearCreator1: Viva La Iran! 🇮🇷 https://t.co/gg7Y9xjXao,2026-01-15
1711592665048125440,2026-01-15 10:55:45+00:00,2011754171733864599,en,RT @Bushra1Shaikh: A big fat fuck you to feminist pretenders and the interests backing them. We all saw the silence stretch on for 2 years-…,2026-01-15
1961088432899592192,2026-01-15 10:55:45+00:00,2011754171561886124,fa,"RT @Aryammehr_2: محله با عشق اکباتااااااان
مردم با  شعاااار گوش نواز و ملی 
جاویدشاه، جاویدشاه، جاویدشاه 
و با به اهتزار درآوردن پرچم ملی ش…",2026-01-15
1880931716589608961,2026-01-15 10:55:45+00:00,2011754171457028193,en,"RT @FattahiFarzad: Armed military forces of the Islamic regime seen moving through #Shahsavar.

11 January 2026

#Iran https://t.co/eW1cG9b…",2026-01-15
2011753621655076868,2026-01-15 10:55:45+00:00,2011754171444400624,ur,"RT @Sarali512: یہ افواہیں نہیں، فیک نیوز ہیں—پاکستان کا مؤقف دو ٹوک ہے: ہماری سرزمین کسی کے خلاف استعمال نہیں ہوگی۔ 🔥🇵🇰
#FactsOverFiction #…",2026-01-15
1497979441955454978,2026-01-15 10:55:45+00:00,2011754171373142436,qme,@Khamenei_m https://t.co/6LJlj5i1AQ,2026-01-15
1931014471360864256,2026-01-15 10:55:45+00:00,2011754171259895827,en,RT @songkyeong: FREEDOM FOR IRAN ! #FreeIran https://t.co/g9cUeRROMc,2026-01-15
2011753437256695808,2026-01-15 10:55:45+00:00,2011754171171795230,qht,"#FactsOverFiction #StatePolicyClear
#NoMorePropaganda #FakeNewsExposed #เครนถล่ม #الاهلي_التعاون #Iran #IranProtests https://t.co/7NyheaaKcm",2026-01-15
2010786197552185347,2026-01-15 10:55:45+00:00,2011754171096244246,en,"RT @gghamari: Just a normal day in occupied Iran.

This is what living in a brutal Islamic totalitarian dictatorship looks like. https://t.…",2026-01-15
1469026109446631427,2026-01-15 10:55:45+00:00,2011754171071152381,en,"RT @MinooG80: ⭕️Kian, from Bushehr Province in Iran, has been on a hunger strike in front of the White House since last night, demanding th…",2026-01-15
1938633186054955008,2026-01-15 10:55:45+00:00,2011754170764968253,en,"RT @OliLondonTV: Crown Prince of Iran Reza Pahlavi meets with Senator Lindsey Graham:

“The end of the dark night is light. This is probabl…",2026-01-15
2010309394526011392,2026-01-15 10:55:45+00:00,2011754170676887729,en,"RT @RepYassAnsari: The Iranian people are risking their lives for human rights and freedom. I'm grateful to @virginiafoxx, @RepDeborahRoss,…",2026-01-15
1480876246385020928,2026-01-15 10:55:45+00:00,2011754170618167355,fa,RT @monu495: این توییت را بالا بیاورید (ریتوییت کنید) تا در پلتفرم ایکس اول شود؛ تا جهانیان ببینند و بدانند که ایران تنها یک پادشاه دارد و…,2026-01-15
1169960239178964993,2026-01-15 10:55:45+00:00,2011754170202935312,en,RT @hart_tony72162: @ShadowofEzra The current demonstrations appears more and more the mechanations of Israeli &amp; American intelligence unit…,2026-01-15
1416767889630273540,2026-01-15 10:55:45+00:00,2011754170194542796,en,"RT @mvmeet: In Iran,

*Beef is available 
*Crude oil is cheap
*There is no RSS
*No communal BJP
*No Bhajarang Dal
*No Jagrana Vedike
*No CA…",2026-01-15
1793634258172493825,2026-01-15 10:55:45+00:00,2011754170148421722,en,RT @Ramesh_Chouhan0: 🚨 BREAKING The USS Abraham Lincoln Carrier Strike Group is being redeployed from the South China Sea to the Middle Eas…,2026-01-15
1576600479689318400,2026-01-15 10:55:45+00:00,2011754170068713931,fa,"RT @DNA_shadowx: بهترین خبری که در حال حاضر میشه داد! اینکه طبق گزارش NewsNation 
که امریکا ناو هواپیمابر «آبراهام لینکن» را به حوزه 
سنتکا…",2026-01-15
935507711000760321,2026-01-15 10:55:45+00:00,2011754169850577177,en,"@MOSSADil Iran isn't Palestine ! 
Remember boom boom telaviv 🤣",2026-01-15
99827903,2026-01-15 10:55:45+00:00,2011754169796092199,en,"RT @emilykschrader: Bodies of murdered protesters in Iran loaded into a truck 

But it’s okay because they “stopped killing people” right?…",2026-01-15
1566538629937352704,2026-01-15 10:55:45+00:00,2011754169699614792,en,@rich_goldberg Please please do not let iran Regime manipulate you. They see killing as an holy act which leads them to heaven. Please do not believe their lies 😭 this is our last chance for freedom #DigitalBlackoutIran,2026-01-15
1419353790,2026-01-15 10:55:45+00:00,2011754169640894749,en,"RT @AlinejadMasih: “They might cut the internet. I love you all.”
This was #Setayesh_Shafiei’s last message on Telegram. Then she took to t…",2026-01-15
1304729929880424451,2026-01-15 10:55:45+00:00,2011754169611534452,et,@franceinfo @afchine_alavi Khamenei is finished.,2026-01-15
1405604645498765320,2026-01-15 10:55:45+00:00,2011754169611534448,en,"@autnews_org 😭💐🇮🇷✌️
The Regime in Iran is murdering children.💥👊
#IranianRevolution2026
#DigitalBlackoutlran 
#IranMassacre",2026-01-15
992708677218942976,2026-01-15 10:55:45+00:00,2011754169569534010,en,"RT @Jewishlegend18: Reza Pahlavi Has my FULL support.  

Do you agree? https://t.co/E3qVg7QTj7",2026-01-15
761959669057413120,2026-01-15 10:55:45+00:00,2011754169250824618,en,"RT @RealPersianGod: If Trump had not publicly threatened Khamenei with retaliation for killing protesters, this massacre might never have h…",2026-01-15
1880241877397467136,2026-01-15 10:55:45+00:00,2011754169242439937,en,"There is a democratic alternative for Iran.
Reza Pahlavi represents a peaceful transition supported by millions of Iranians.",2026-01-15
2010156646111293440,2026-01-15 10:55:45+00:00,2011754168877552124,en,"RT @gghamari: ""If I never post again, let these be my last words:
My life for Iran.
Long live the King.""

This was her last post. 6 days ag…",2026-01-15
946981797811847168,2026-01-15 10:55:45+00:00,2011754168785178819,fr,RT @InfosMinutesFR: ⚡️ : Les Etats-Unis demandent une réunion d’urgence du Conseil de sécurité à l’ONU au sujet de l’Iran. #Trump semble do…,2026-01-15
1544093155833905158,2026-01-15 10:55:45+00:00,2011754168483254617,en,RT @NimaYamini: Iraqi militias are killing women inside Iran. https://t.co/9FjgSqVw0Q,2026-01-15
1883051228986306560,2026-01-15 10:55:44+00:00,2011754168365826395,hi,"अमेरिका से बढ़ते तनाव के बीच ईरान ने अपना एयरस्पेस बंद कर दिया है, जिसके बाद एयर इंडिया और इंडिगो ने यात्रियों के लिए ट्रैवल एडवाइजरी जारी की है.

@GeetuChauhan5 
#iran #usiran #airspaceclosed #airindia #indigo #traveladvisory #internationalnews #flightupdate #travelsafety https://t.co/d35Q5zTX5x",2026-01-15
3370732030,2026-01-15 10:55:44+00:00,2011754168193822979,en,"RT @policenama1401: 🚨  IRAN: 
The lives of millions of Iranians are in danger. We need immediate help. Now is the time to act.

BOMB THE AY…",2026-01-15
1393670437788340226,2026-01-15 10:55:44+00:00,2011754168000954681,sv,RT @AlirezaAkhondi: Många språk används för att beskriva situationen i Iran just nu. Ändå räcker inget språk till för att förklara en besti…,2026-01-15
1258729447,2026-01-15 10:55:44+00:00,2011754167694414141,fr,"Les États-Unis et Israël unissent leurs forces contre l'Iran pour contenir la Chine et la Russie

Depuis la révolution islamique de 1979, l'Iran est devenu une obsession géopolitique pour les États-Unis et Israël. 

Mais loin d'être un simple antagonisme régional, leur hostilité https://t.co/hfXTPGtRVD",2026-01-15
1838865863937871872,2026-01-15 10:55:44+00:00,2011754167472439492,en,"RT @IranObserver0: ⚡️BREAKING 

Iran has opened its airspace to civilian traffic

Apparently, the United States wanted to attack, but did n…",2026-01-15
142092306,2026-01-15 10:55:44+00:00,2011754167245946895,en,"RT @rkmtimes: JUST IN🇮🇱🇮🇷🔥Iranian Intelligence  claims, the IRGC has deployed its hypersonic missile’s to target all of EIGHT Israeli Airfo…",2026-01-15
1243169711388581889,2026-01-15 10:55:44+00:00,2011754167069786268,en,"RT @JimFergusonUK: BREAKING:🚨 U.S. BASES ARE QUIETLY CLEARING OUT

Reports say U.S. personnel are being told to leave Al-Udeid Air Base in…",2026-01-15
1858364863912804352,2026-01-15 10:55:44+00:00,2011754166809739439,in,"RT @VividProwess: @LindseyGrahamSC @PahlaviReza Bomb the Ayatollah.

Destroy the Islamic regime.

Free Iran.",2026-01-15
2011076188173910016,2026-01-15 10:55:44+00:00,2011754166776176715,en,"RT @gghamari: A message from Iranians in occupied Iran:

""We are here until the end ✌️
Long live the King""",2026-01-15
1821583315809214470,2026-01-15 10:55:44+00:00,2011754166532915257,de,"Das wahre Iran ist ein schönes, friedliebendes und blühendes Iran. https://t.co/uibj8VJf6k via @YouTube @AP @derStandardat @ORF @ZDF @ARD_Presseclub @CNNGermanyPR @CNN @AlJazeeraWorld @POTUS @JDVance @a_schallenberg @vanderbellen: 🙏🙏🙏!!!?",2026-01-15
160334695,2026-01-15 10:55:44+00:00,2011754166495166742,en,"RT @PahlaviReza: To all of our friends around the world,

Under the yoke of the Islamic Republic, Iran is identified in your minds with ter…",2026-01-15
1803165869528264704,2026-01-15 10:55:44+00:00,2011754166356783154,en,"RT @EdwardOfIran5: #BREAKING

Crown Prince of Iran outlined Iran foreign policy, Amongst them :

- Immediate recognition of Israel
- Reesta…",2026-01-15
1915112874055516160,2026-01-15 10:55:44+00:00,2011754166356742368,en,RT @KimDotcom: Americans don’t want Greenland nor an Iran war. They want Epstein files.,2026-01-15
2302976677,2026-01-15 10:55:44+00:00,2011754166209884603,es,RT @LibTearCreator1: Viva La Iran! 🇮🇷 https://t.co/gg7Y9xjXao,2026-01-15
2010320212554551296,2026-01-15 10:55:44+00:00,2011754166025404713,fr,RT @LCI: 🔴 Iran : Un jeune Iranien qui a fui son pays a publié sur son Facebook un témoignage prenant de la situation. Alors qu'il vient de…,2026-01-15
2010241392283660292,2026-01-15 10:55:44+00:00,2011754165899575555,en,"@VividProwess @realDonaldTrump The world must not ignore the brutal repression in Iran. With 12,000 to 20,000 people killed and thousands detained, this is a human rights emergency. Governments must act decisively now, standing unequivocally with the Iranian people.",2026-01-15
1785967246533156864,2026-01-15 10:55:44+00:00,2011754165895332293,en,"@realrouzbeh @POTUS @realDonaldTrump @SecRubio For Iran 🇮🇷 

#DigitalBlackoutlran 
#IranRevolution2026",2026-01-15
1930669308683665408,2026-01-15 10:55:44+00:00,2011754165635269094,en,"RT @shakhtipakhti: Islamic Republic  Regime shooting his own people, and phone lines are cut so they can’t call an ambulance! Meanwhile, Mu…",2026-01-15
1822716040444563456,2026-01-15 10:55:44+00:00,2011754165614363119,en,"RT @__Injaneb96: Image captured: a military vehicle of the terrorist Islamic Republic roaming Iranian streets, armed with a 40mm grenade-la…",2026-01-15
2011097562775007232,2026-01-15 10:55:44+00:00,2011754165081706706,en,RT @EllieCohanim: These images in Iran remind me exactly of their terror proxy Hamas committing massacres on Oct. 7.,2026-01-15
1950308556722622465,2026-01-15 10:55:44+00:00,2011754164901331089,en,"RT @Nabauti88: The Islamic Republic claims that terrorists infiltrated the anti government protests, and that the 12,000 deaths were caused…",2026-01-15
1952980277367848960,2026-01-15 10:55:44+00:00,2011754164737671453,en,"TRUMP SIGNALS MILITARY OPTIONS ON IRAN AS PROTESTS CONTINUE, US FORCES ADJUST POSTURE  https://t.co/pD3slo6qor",2026-01-15
1574379581179629571,2026-01-15 10:55:44+00:00,2011754164725113121,en,"RT @ahampay: Be the voice of voiceless people in #Iran 
#IranMassacre https://t.co/J95ec6ghCu",2026-01-15
1714359223566352384,2026-01-15 10:55:44+00:00,2011754164603470127,en,"RT @jakeshieldsajj: The war in Iraq was a failure 

The War in Afghanistan was a failure 

The war with Libya was a failure 

Do you really…",2026-01-15
1460691821517025281,2026-01-15 10:55:44+00:00,2011754164557398317,en,"RT @visegrad24: Reza Pahlavi says post-regime Iran would recognize Israel, expand Abraham Accords

Iran will eventually “rise again from th…",2026-01-15
878358653207752704,2026-01-15 10:55:44+00:00,2011754164553204005,en,"RT @FattahiFarzad: Armed military forces of the Islamic regime seen moving through #Shahsavar.

11 January 2026

#Iran https://t.co/eW1cG9b…",2026-01-15
1958566701282267136,2026-01-15 10:55:44+00:00,2011754164528029900,en,"RT @mjfree: 🔥🔥🔥 DO NOT BE DISTRACTED BY MADURO OR IRAN OR GREENLAND &amp; STAY LOUD!! 🔥🔥🔥

🔥🔥🔥 DONALD TRUMP IS GOING DOWN!! 🔥🔥🔥

🔥🔥🔥 TRUMP &amp; EP…",2026-01-15
1279094312,2026-01-15 10:55:43+00:00,2011754163907198988,es,"RT @GabyLob: Mensaje recibido de Irán.

Masih, dile al mundo que no nos hemos rendido. No podemos salir a las calles porque las fuerzas arm…",2026-01-15
1382419170420199426,2026-01-15 10:55:43+00:00,2011754163794022686,en,RT @mdubowitz: The images of young Iranians murdered by Khamenei’s regime are unbearable. These are the same terrorists who butchered young…,2026-01-15
863040402718420992,2026-01-15 10:55:43+00:00,2011754163429151103,fa,"RT @SiavashRafiee: به همه دوستان‌مان در سراسر جهان،

ایران زیر یوغ جمهوری اسلامی، در ذهن شما با تروریسم، افراط‌گرایی و فقر شناخته می‌شود. ا…",2026-01-15
1939675568351412224,2026-01-15 10:55:43+00:00,2011754163357827245,en,"RT @gghamari: Just a normal day in occupied Iran.

This is what living in a brutal Islamic totalitarian dictatorship looks like. https://t.…",2026-01-15
2011603867570749442,2026-01-15 10:55:43+00:00,2011754163227804009,en,"RT @Panizachi: Hey world, can you hear us?
This is the voice of the people of Iran.

“You can’t even imagine what is happening in Iran…
If…",2026-01-15
1553387861558296576,2026-01-15 10:55:43+00:00,2011754163009700196,en,"RT @IslamInvasion: Another Mosque destroyed in Iran! 

They understand that the Mosque is where the trouble comes from. 

When will the USA…",2026-01-15
1183438649226072065,2026-01-15 10:55:43+00:00,2011754162867093903,es,"RT @therealbuni: Venezuela : 32 cubanos muertos defendiendo a maduro

-EL PUEBLO TIENE QUE MARCHAR SOLO, ETO E INTERVENCION 😭

Iran : 20,00…",2026-01-15
2009926547118141440,2026-01-15 10:55:43+00:00,2011754162841927982,en,"RT @gghamari: OCCUPIED IRAN:

Image captured of a military vehicle of the terrorist Islamic Republic equipped with the horrific 40mm grenad…",2026-01-15
47661703,2026-01-15 10:55:43+00:00,2011754162657411504,en,"RT @IRIran_Military: Whether you like it or not, this is Iran

https://t.co/hkRvuJz6ud",2026-01-15
3874863388,2026-01-15 10:55:43+00:00,2011754162644795481,en,RT @KarlWiebe3696: @MahyarTousi Trump's strategy is never purely 'blow shit up'. He plays all pieces of the chessboard. If the chessboard w…,2026-01-15
1115485903617572864,2026-01-15 10:55:43+00:00,2011754162518938030,en,"RT @SpencerHakimian: 🚨BREAKING: The UK WITHDRAWS their TROOPS from Qatar’s Airbase. 

US ATTACK on Iran appears IMMINENT.",2026-01-15
1415149603,2026-01-15 10:55:43+00:00,2011754162502156683,en,"RT @ZardSi: 🚨🇮🇱 BREAKING:

Israel has reportedly told Indian workers not to stay in the same bunkers due to hygiene concerns, amid rising I…",2026-01-15
1336698232894869504,2026-01-15 10:55:43+00:00,2011754162397331797,en,"@CASTALIN69 @zei_squirrel @Ravvenrotth @hasanthehun [Wall of Text Meme]

""Overthrow imperialism"" meanwhile Iran, China and Russia are themselves conducting, or are heavily funding, wanton imperialism, all while happily enjoying the wealth of the USD. US bad does not mean ""against US"" good.

Dumb fucking online tankies I swear.",2026-01-15
489136042,2026-01-15 10:55:43+00:00,2011754162266972605,en,"@FoxNews @BretBaier Wow that sounds so made up! Basically the confession of a government murdering their own people. If it was terrorism, why you have not  stop it , why you cut off internet and electricity. #Freedom #Iran #womanrights",2026-01-15
1716661139554091008,2026-01-15 10:55:43+00:00,2011754162225365328,en,"RT @Partisangirl: Iran didn’t commit a genocide, Israel did.",2026-01-15
1570910843226693633,2026-01-15 10:55:43+00:00,2011754162024038708,fr,"RT @066_mit: Pour ceux qui ont des doutes sur QUI a perpétré les attaques du 11 septembre et dans quel but

Le plan américano-sioniste pour…",2026-01-15
1079342761696993280,2026-01-15 10:55:43+00:00,2011754161734631636,fr,"RT @CordierAlice2: Le média @Qofficiel a interviewé un islamiste qui bosse pour le régime des Mollahs.

Régulièrement invité en Iran, en li…",2026-01-15
